User ID,Age,Gender,Location,Device Type,OS,Internet Speed,Time of Day,UI Theme,Font Size,Clicks,Time Spent (s),Scroll Depth (%),Navigation Pattern,Search Query,Session Duration (s),UI Components Used,Customization Choices,Feedback,Layout Preference,Navigation Style,Color Palette,Interaction Level,Component Density,Button Style,Icon Style,Loading Style,Error Style,Animation Level,Learning Style
2a7de9b0-7f87-476f-9fa2-69297f4379d2,55,F,Botswana,,Windows,,NIGHT,light,Medium,42,491,19,Feed → Post → Comments,!!Change language!!,418,button,High Contrast Mode,good,Card-based,Gesture-based,Warm Tones,Moderate,Compact,Floating,Filled,,text only,None,Problem-solving exercises
afb2081f-0c49-4c6c-ae33-d815840af686,52,f,Vanuatu,Desktop,macOS,SLOW,Day,light,Large,3,1808,13,,Reduce animations,461,"Menu, Sidebar",High Contrast Mode,BAD,,Gesture-based,Blue Dominant,Moderate,Compact,Floating,Hand-drawn,Spinner,Modal,Moderate,Watch videos
431443f3-3c59-4b39-ad56-180e72a393af,50,F,French Southern Territories,Desktop,ios,Slow,day,light,,27,389,47,Feed → Post → Comments,Change language,358,,Background: Blue,Good,,Tab Bar,BLUE DOMINANT,,Standard,,Filled,Skeleton,text only,None,
eabc36db-584f-44e1-b0be-950954878a0e,37,,Belgium,,macOS,SLOW,NIGHT,light,Medium,9,346,9,, dark mode ,539,,Theme: Minimalist,good,grid,top menu,BLUE DOMINANT,Minimal,Spacious,Rounded,Outlined,None,Modal,,One-on-one tutoring
5af9bb86-396b-4d55-a285-1c2759da970c,30,m,El Salvador,Desktop,Android,,Night,,LARGE,29,539,8,Cart → Checkout,Increase font size,285,,Background: Blue,Good,Single-column,top menu,Blue Dominant,Moderate,Spacious,Square,Filled,Skeleton,Illustration,Moderate,One-on-one tutoring
7a572dfe-1d56-4773-a4c2-55f9a1743914,24,M,Kyrgyz Republic,Tablet,Windows,Slow,Day,,Large,28,514,57,Feed → Post → Comments,Change language,740,"Slider, , button",Theme: Minimalist,Bad,,Tab Bar,Blue Dominant,,Standard,,Outlined,,Modal,Subtle,Note-taking and summarizing
d70b32f4-2785-4370-9bd0-2026747d28af,52,,Malta,Desktop,Linux,,Day,Light,small,12,566,74,Cart → Checkout,Change language,123,button,  Theme:Minimalist  ,,,Tab Bar,Blue Dominant,High,Spacious,Square,Duotone,Skeleton,Illustration,Moderate,Reading PDF
ac30ab7c-c9e6-4706-aff4-bba85bacf759,28,F,Andorra,Tablet,Linux,,NIGHT,Dark,Small,11,28,26,Cart → Checkout, dark mode ,776,Button,Custom Font,,,Hamburger Menu,High Contrast,Moderate,Standard,Square,Outlined,Spinner,Modal,Subtle,
e1787ea3-58ad-48cd-8bdb-e56efd84a2d5,26,f,Cyprus,DESKTOP,ios,,day,Light,Medium,3,340,42,Dashboard → Settings,Increase font size,284,"Sidebar, Button, ",High Contrast Mode,BAD,List,Gesture-based,Pastel,Custom,Standard,Square,Hand-drawn,Skeleton,text only,None,Live workshops or webinars
640ec99d-fb1e-4732-811f-69752e32928d,35,,Canada,,Unknown,Slow,Day,System Default,,29,82,74,, dark mode ,555,,High Contrast Mode,Good,grid,Top Menu,Blue Dominant,High,Spacious,,filled,Progress Bar,Text-only,None,Flashcards and quizzes
8e981e2c-ce9c-4ea6-8b10-d2ca48fba2e5,46,F,Cambodia,DESKTOP,iOS,Slow,Day,System Default,Large,43,217,95,,Reduce animations,798,,Custom Font,good,grid,Hamburger Menu,Warm Tones,High,Spacious,Floating,Duotone,,text only,Expressive,Interactive tutorials
74e26174-cf05-4b09-a9c5-bcdd70f8c95a,39,M,Ukraine,Desktop,iOS,Fast,Day,Dark,Large,38,449,89,Dashboard → Settings,Increase font size,565,"Slider, Chatbox",High Contrast Mode,Good,Single-column,top menu,Blue Dominant,Custom,Compact,,filled,None,Illustration,,Watch videos
5fba308c-41fd-40c7-9506-d2c3a215834b,21,f,Nauru,Mobile,Android,,,Light,Medium,29,191,36,Dashboard → Settings,Enable notifications,751,,Background: Blue,BAD,Grid,Tab Bar,BLUE DOMINANT,Moderate,Standard,,Hand-drawn,Skeleton,Toast,Expressive,Watch videos
6b2b3eff-fd55-45bf-874a-09edb72db132,36,m,Comoros,DESKTOP,Windows,Fast,day,,Large,9,275,70,Dashboard → Settings,Reduce animations,694,,Theme: Minimalist,Good,Single-column,Gesture-based,High Contrast,High,Spacious,Floating,Hand-drawn,,Text-only,Subtle,Hands-on projects
9c250c3c-771c-46a7-ad9a-c40322ef6ee2,20,M,Netherlands Antilles,mobile,Unknown,SLOW,Day,System Default,Large,17,141,4,,Enable notifications,873,,Background: Blue,Bad,Card-based,Gesture-based,Warm Tones,,Compact,Floating,Hand-drawn,Spinner,Illustration,,Live workshops or webinars
75bf4e09-47fe-4a41-8a4a-3869ba08733b,23,Female,United Kingdom,,iOS,,Day,Dark,Small,20,115,28,Cart → Checkout,Increase font size,797,,Custom Font,Bad,Single-column,Tab Bar,Blue Dominant,High,Compact,Rounded,Hand-drawn,Progress Bar,Modal,Expressive,Flashcards and quizzes
3b02d12c-324e-4a73-9c10-347320301e77,34,Female,Montserrat,Tablet,ios,,day,System Default,Small,17,62,58,Feed → Post → Comments, dark mode ,451,", Menu, Slider",Background: Blue,Bad,List,Tab Bar,Monochrome,High,Compact,Rounded,Duotone,,Modal,,Group discussions
b5d402f6-dee8-4d61-9994-23e786bb5224,52,Female,Tunisia,Desktop,ios,SLOW,NIGHT,light,Small,35,514,25,Feed → Post → Comments,Enable notifications,450,"Dropdown, Chatbox, Slider",Custom Font,,grid,Tab Bar,Monochrome,High,compact,,Hand-drawn,Progress Bar,Modal,None,Problem-solving exercises
51a79ee3-9eba-435e-817f-8218c1ab69c0,18,m,Lesotho,Desktop,Windows,,Night,light,,30,240,66,, dark mode ,330,Dropdown,Custom Font,,List,top menu,Blue Dominant,Moderate,compact,Pill-shaped,filled,None,Toast,Expressive,Group discussions
d82d3d7b-d254-4495-842e-da84c89dca35,40,M,Micronesia,Tablet,ios,Slow,Night,System Default,Large,23,1169,80,Dashboard → Settings,!!Change language!!,545,Button,Theme: Minimalist,good,grid,Gesture-based,Warm Tones,High,Compact,,Duotone,,Illustration,Expressive,Watch videos
9703d3ed-d812-4a07-8577-efa28813814e,56,Female,Russian Federation,Desktop,iOS,,day,Dark,,2,406,30,Feed → Post → Comments,!!Change language!!,708,"button, Button, Slider",  Theme:Minimalist  ,BAD,Single-column,Tab Bar,High Contrast,,Compact,Square,Duotone,Spinner,text only,None,Interactive tutorials
2620b67d-b487-4cb1-87e9-3ef334d7ed37,47,F,Tanzania,Mobile,ios,Fast,,light,Large,28,66,96,Cart → Checkout, dark mode ,481,"Slider, button",Theme: Minimalist,Good,,Tab Bar,Warm Tones,Moderate,Compact,Floating,Duotone,None,Illustration,Moderate,Hands-on projects
2803789f-0ea8-45b6-b417-28c88c0104cf,57,Other,Yemen,Mobile,Unknown,,NIGHT,Light,,32,118,71,Feed → Post → Comments,Enable notifications,427,,Theme: Minimalist,Good,Grid,Tab Bar,High Contrast,,Standard,Pill-shaped,Outlined,,text only,None,Group discussions
9a983928-f539-453d-8f74-5fe17feafcfc,29,M,Gabon,,Linux,,day,System Default,,3,306,92,Cart → Checkout,Dark mode,203,,Custom Font,Bad,List,Tab Bar,BLUE DOMINANT,High,Spacious,,Filled,Spinner,Illustration,Expressive,
28795947-1627-4bf4-8ec2-730556fab106,57,Other,Iceland,Tablet,Android,Fast,,Light,small,22,27,17,Cart → Checkout,Enable notifications,531,Dropdown,Custom Font,Good,,top menu,Monochrome,Moderate,Standard,,Outlined,None,Text-only,Expressive,Note-taking and summarizing
8dda947f-6f8d-422e-ab28-c776adb81575,36,m,Sudan,Mobile,Windows,SLOW,Day,,,10,155,48,Cart → Checkout,Dark mode,711,"Slider, Button, button",Custom Font,Good,Card-based,Gesture-based,Pastel,High,Compact,Square,filled,Spinner,text only,Moderate,
d0924d3f-21f4-4415-a136-dd18f8fd01c8,24,Female,Saint Vincent and the Grenadines,Mobile,macOS,Medium,,Dark,Large,23,671,8,Dashboard → Settings, dark mode ,366,,Custom Font,Good,Single-column,Hamburger Menu,Monochrome,High,Compact,Rounded,Duotone,Skeleton,Text-only,,Note-taking and summarizing
f9b33de7-e7f8-43a7-9f62-4cb400e298f2,18,Other,Guernsey,Tablet,iOS,Slow,,Dark,,25,398,41,,Increase font size,104,"button, Sidebar, Chatbox",Custom Font,Bad,List,Top Menu,Monochrome,High,compact,,Duotone,Skeleton,Illustration,Expressive,Watch videos
1e3dc36a-ceaa-4a48-b4f3-c9b6430d2856,47,Female,Falkland Islands (Malvinas),mobile,Unknown,,,Dark,LARGE,19,7,82,Feed → Post → Comments,!!Change language!!,355,"Sidebar, Chatbox",High Contrast Mode,Good,,Gesture-based,Monochrome,Custom,Standard,Square,Duotone,None,Toast,Subtle,Interactive tutorials
47ff2aaf-c395-45f3-89d0-78609ee6d39c,60,M,Belize,Mobile,ios,,Night,light,Large,1,520,98,Cart → Checkout, dark mode ,701,button,  Theme:Minimalist  ,good,grid,Hamburger Menu,Pastel,High,Compact,Floating,filled,,Illustration,Subtle,
0a8d617c-7d7b-4351-838d-9023ce7f3fdd,48,m,Latvia,mobile,Linux,,,Light,small,24,11,1,Home → Profile,Dark mode,646,Menu,  Theme:Minimalist  ,good,List,Gesture-based,Blue Dominant,Moderate,Compact,,Duotone,Spinner,Text-only,Moderate,Interactive tutorials
beef8b8c-a450-482f-b42c-d83028a981c3,60,Other,Guernsey,,Windows,Fast,day,System Default,Large,14,108,17,,Enable notifications,392,"Sidebar, Chatbox",  Theme:Minimalist  ,good,,Top Menu,Warm Tones,High,Standard,Pill-shaped,Filled,,text only,Moderate,
d5b54a68-2012-4a16-bea6-601f12d0fd29,19,m,Botswana,mobile,Linux,,Day,System Default,Small,32,254,100,Feed → Post → Comments,Change language,333,Chatbox,Background: Blue,Good,grid,Gesture-based,Blue Dominant,High,Compact,Pill-shaped,Duotone,Spinner,Illustration,None,Note-taking and summarizing
b34b0c22-c8ed-415e-bc8e-4bf0cc16842f,26,m,Heard Island and McDonald Islands,mobile,Windows,Fast,,Dark,Large,49,245,53,,!!Change language!!,548,"Chatbox, Dropdown, Sidebar",Background: Blue,good,,Gesture-based,High Contrast,Custom,Compact,Square,Duotone,,text only,Subtle,Group discussions
fa8a8118-a932-4b75-9f5c-3043c010efd4,21,,Norfolk Island,DESKTOP,Windows,,Night,System Default,LARGE,24,224,93,Cart → Checkout,Change language,588,"button, Chatbox, Dropdown",Custom Font,good,Single-column,Hamburger Menu,High Contrast,,Compact,Rounded,Filled,,Toast,None,
284a0dd6-4821-470c-beb8-278d31ddd2da,28,Other,United States Virgin Islands,DESKTOP,iOS,Fast,,System Default,Large,23,600,90,Dashboard → Settings,Change language,321,,  Theme:Minimalist  ,Good,List,Gesture-based,High Contrast,High,Spacious,Floating,Filled,Spinner,Illustration,,Flashcards and quizzes
8392d5da-6609-4568-99df-7783b4905ad2,48,f,Belgium,Tablet,Unknown,Medium,,,Small,50,340,24,Home → Profile, dark mode ,551,,Custom Font,good,Card-based,top menu,High Contrast,,Compact,Pill-shaped,filled,None,Toast,None,Hands-on projects
06cbb4bf-431a-46fb-9fcd-2080ad191cbf,23,m,Jersey,Desktop,Linux,SLOW,Day,Light,Large,19,117,2,,Enable notifications,321,,Custom Font,,Card-based,Top Menu,Blue Dominant,Moderate,compact,,Hand-drawn,None,Illustration,Moderate,Group discussions
2fbab8af-55b1-462a-8d34-85241af350a7,32,m,Hong Kong,Tablet,ios,Slow,Night,System Default,,20,548,49,,Dark mode,403,"Chatbox, Button",Custom Font,,Grid,Tab Bar,Monochrome,,Standard,Square,Duotone,Skeleton,Toast,Subtle,Group discussions
0227f76e-db8a-44b7-be7a-679ec7cad8aa,33,,Gabon,Mobile,Unknown,Fast,day,Dark,LARGE,34,314,26,Home → Profile,Change language,196,"Dropdown, Button",Custom Font,good,,Tab Bar,Blue Dominant,High,Compact,Pill-shaped,filled,Spinner,Toast,Expressive,Group discussions
b39a86d1-e84e-4dfa-a5c0-4eb311b9baa8,33,f,Georgia,Mobile,Unknown,Slow,,System Default,Small,10,573,50,Dashboard → Settings, dark mode ,836,,Background: Blue,BAD,Card-based,Gesture-based,Pastel,Minimal,Standard,Rounded,filled,Spinner,Modal,,Hands-on projects
432b3fe2-89bf-478d-a74f-a4e240effd1d,32,m,Cyprus,Tablet,ios,,Night,Light,LARGE,17,572,8,Home → Profile,Dark mode,582,", Dropdown, Chatbox",  Theme:Minimalist  ,Bad,grid,Gesture-based,Warm Tones,Moderate,Spacious,Floating,filled,None,Illustration,Subtle,Reading PDF
cb496916-0e87-4ca5-a3b2-1c04a1a89bec,49,,Northern Mariana Islands,Desktop,Linux,,,Dark,LARGE,30,265,62,,Increase font size,749,Dropdown,Theme: Minimalist,,Grid,top menu,Monochrome,,Compact,,Outlined,,Toast,Subtle,One-on-one tutoring
4d8489d0-d960-473b-9ae6-1be051915895,29,M,Georgia,mobile,Windows,Slow,Night,,Medium,37,1424,25,,Dark mode,710,,  Theme:Minimalist  ,,Single-column,Hamburger Menu,BLUE DOMINANT,High,Compact,Pill-shaped,filled,Skeleton,text only,Expressive,Problem-solving exercises
cc2e22e9-21a5-47e3-858a-060cc115bedc,42,,Togo,Tablet,macOS,Medium,NIGHT,System Default,Small,29,15,92,Feed → Post → Comments,Enable notifications,826,", Button, Dropdown",High Contrast Mode,good,List,Gesture-based,Pastel,Custom,Spacious,Rounded,filled,Spinner,text only,None,Reading PDF
cf086c12-8f38-4d97-bf69-b6bed10b69c8,32,Female,Iran,mobile,iOS,,day,Dark,small,11,492,94,Feed → Post → Comments,Reduce animations,518,"Menu, Slider, Dropdown",High Contrast Mode,,,Gesture-based,Monochrome,Moderate,Compact,Floating,Outlined,Skeleton,Illustration,Moderate,Group discussions
8a18f64a-335e-44e9-ba25-b98adb62a029,46,,Benin,mobile,Linux,SLOW,NIGHT,System Default,Large,33,255,19,,Enable notifications,565,"Button, Menu, Slider",High Contrast Mode,good,Grid,Hamburger Menu,High Contrast,,Compact,Pill-shaped,Outlined,None,Illustration,,Interactive tutorials
8fe9ae59-a302-4c71-90e9-1948324c0381,51,Female,Bermuda,Mobile,Linux,Slow,Night,System Default,Small,35,451,7,Home → Profile,Dark mode,646,"Chatbox, Dropdown, Menu",Theme: Minimalist,good,Grid,Tab Bar,Pastel,Custom,Compact,Square,Outlined,Progress Bar,text only,,Hands-on projects
d10a7cba-4a70-41bc-831d-5d5c82a1d179,44,Other,Andorra,,Unknown,Medium,NIGHT,light,Medium,23,328,59,Dashboard → Settings,Increase font size,387,,Custom Font,Bad,Grid,Hamburger Menu,Blue Dominant,,Spacious,Floating,Filled,,Text-only,,Hands-on projects
9f385653-08f2-4b86-aa7d-06ec577a8e38,34,m,Mexico,mobile,Windows,Medium,day,Light,Medium,4,11,78,Dashboard → Settings,!!Change language!!,384,,Background: Blue,Bad,,Gesture-based,Monochrome,Moderate,Compact,Rounded,filled,,Text-only,None,
356b1263-5a47-4326-a47e-b190ed166ecc,35,Female,Bolivia,Desktop,Unknown,,day,Light,Medium,8,438,78,Cart → Checkout,Dark mode,882,Sidebar,Background: Blue,BAD,Single-column,top menu,Warm Tones,Moderate,compact,,Hand-drawn,Spinner,Illustration,Expressive,Note-taking and summarizing
1f422483-cfdf-4873-b08e-b2108ab64d1d,49,,French Guiana,DESKTOP,Unknown,Slow,,Light,small,25,264,94,,Dark mode,387,"Dropdown, Sidebar, Menu",High Contrast Mode,good,Card-based,top menu,Pastel,Minimal,compact,,Hand-drawn,Spinner,Text-only,Subtle,Live workshops or webinars
71e17e72-0367-43d1-b16f-494f500b552f,29,F, Korea!!,Desktop,Linux,Fast,,light,LARGE,35,544,51,Cart → Checkout,Dark mode,322,"Dropdown, Button, ",Custom Font,good,grid,Hamburger Menu,Monochrome,Custom,Compact,,filled,None,text only,Subtle,
f9581b53-8595-4dc8-a2ae-0516067b3fbb,47,f,Hong Kong,Desktop,iOS,,Night,light,Small,8,348,66,Dashboard → Settings,!!Change language!!,652,button,High Contrast Mode,BAD,Grid,Hamburger Menu,Blue Dominant,Custom,Standard,Rounded,filled,Progress Bar,Text-only,,Flashcards and quizzes
59dbf030-3875-4f01-9382-b95c2c628a11,41,,Guatemala,DESKTOP,Windows,Slow,Night,Light,LARGE,17,389,48,,!!Change language!!,740,Sidebar,Custom Font,Good,Grid,top menu,Warm Tones,Moderate,Standard,Floating,Duotone,,Toast,Moderate,Interactive tutorials
fb2eed7e-6dc1-450d-a174-831f4ed6149c,29,Female,Cape Verde,Tablet,Linux,Fast,Night,Dark,Small,45,554,69,Home → Profile,Increase font size,1978,"Chatbox, Sidebar, Dropdown",Theme: Minimalist,good,Card-based,Top Menu,Monochrome,,Standard,Square,Hand-drawn,,text only,None,
7f83d264-bc49-484b-82ac-2505df7a1d7d,53,,United States of America,Mobile,macOS,Fast,Day,,,44,1368,59,Dashboard → Settings, dark mode ,266,Chatbox,Background: Blue,,Card-based,Hamburger Menu,Pastel,Moderate,Standard,Square,Outlined,Spinner,Toast,Expressive,Watch videos
cfcf1cd0-7318-47f5-9381-d9c5458dcdd9,37,F,Italy,mobile,ios,,Night,Dark,Large,13,277,54,Dashboard → Settings, dark mode ,630,", button",Theme: Minimalist,,Grid,Gesture-based,High Contrast,Moderate,Compact,Square,Hand-drawn,,Text-only,None,Interactive tutorials
2f1cc73f-a972-4a7a-a816-cfb18473298c,18,,Christmas Island,Mobile,Linux,,NIGHT,light,LARGE,19,391,41,Home → Profile,Increase font size,217,"Sidebar, ",  Theme:Minimalist  ,,Grid,Tab Bar,High Contrast,Moderate,Compact,Pill-shaped,Duotone,,Toast,,Watch videos
21b92f1f-86f4-48de-bfab-2f0d887eaa78,53,m,Greenland,,ios,,,Dark,small,30,163,34,Cart → Checkout,Dark mode,364,Sidebar,Custom Font,Good,grid,top menu,Monochrome,High,Standard,Square,Filled,None,Modal,Moderate,Watch videos
b66f8183-a75f-4be3-8257-f154f3d041c5,24,Other,Anguilla,,macOS,Slow,Night,,,15,295,62,Feed → Post → Comments, dark mode ,431,,  Theme:Minimalist  ,BAD,Grid,Gesture-based,Warm Tones,Custom,Compact,,Hand-drawn,,Illustration,None,Group discussions
3f46a8bd-5415-4c2f-b4fb-16d852fcfd5e,44,,Zimbabwe,Tablet,Android,SLOW,,,,11,30,35,Cart → Checkout, dark mode ,116,,  Theme:Minimalist  ,Good,Card-based,Hamburger Menu,High Contrast,,Spacious,Floating,Hand-drawn,Progress Bar,Illustration,,
76b6c9b2-92c7-40df-8ee7-9e7e172b0bc1,49,,Andorra,Desktop,ios,,day,System Default,Small,20,419,75,,Enable notifications,225,"Chatbox, Button",Theme: Minimalist,Bad,Single-column,Tab Bar,Warm Tones,Moderate,Spacious,Rounded,Outlined,Progress Bar,Toast,Moderate,Live workshops or webinars
124f12e8-63ea-42f4-8816-56a5669603af,9,M, Cocos (Keeling) Islands!!,,Android,,Night,Light,small,22,117,69,Cart → Checkout,Enable notifications,798,"Menu, Slider, button",Theme: Minimalist,Good,Grid,Hamburger Menu,BLUE DOMINANT,Moderate,compact,,Filled,,Illustration,Moderate,Flashcards and quizzes
2a627752-815b-49bb-8d34-4055f97a0e95,48,m,Afghanistan,Mobile,Android,Fast,NIGHT,Dark,small,11,486,58,Home → Profile, dark mode ,451,"Sidebar, , Slider",High Contrast Mode,,Single-column,Tab Bar,Blue Dominant,Moderate,Compact,Square,Hand-drawn,Spinner,Illustration,Moderate,One-on-one tutoring
8b50c4a9-463f-4e57-8d4e-258f3392cb1f,42,,Germany,,Linux,Slow,Night,Light,Small,16,442,65,Feed → Post → Comments,Dark mode,769,"Sidebar, Slider, button",  Theme:Minimalist  ,good,List,Tab Bar,Monochrome,Moderate,Spacious,Floating,Filled,Spinner,Illustration,Subtle,
a4b8fe5d-5530-47c1-a07f-1b2f08d96ce6,51,Female,Korea,,Android,Medium,Night,System Default,LARGE,14,182,10,Cart → Checkout, dark mode ,834,"Menu, Sidebar, Dropdown",Background: Blue,Good,Card-based,top menu,Warm Tones,Moderate,Compact,Pill-shaped,Hand-drawn,Spinner,Text-only,Moderate,Live workshops or webinars
ca1d2e4a-de30-4aad-9175-80e017cfd8f6,31,,Peru,DESKTOP,Windows,Slow,Day,,small,8,373,41,Cart → Checkout,Increase font size,335,"Menu, Button, Slider",Background: Blue,Bad,,top menu,Monochrome,High,Standard,Floating,Duotone,,text only,None,Group discussions
5c391f8e-80cb-4167-a8aa-db805ed092f7,26,m,Albania,DESKTOP,Unknown,Fast,Day,light,Small,42,127,17,Feed → Post → Comments,Increase font size,595,,  Theme:Minimalist  ,,Grid,top menu,High Contrast,High,compact,Square,Duotone,Skeleton,Illustration,,Watch videos
f5b4c0ea-ca90-46dd-b1af-a4ac815958e9,58,M,Heard Island and McDonald Islands,mobile,iOS,Slow,Night,System Default,Medium,46,124,69,Dashboard → Settings,Enable notifications,621,,High Contrast Mode,,grid,Gesture-based,Pastel,Moderate,Standard,Square,Duotone,Spinner,Text-only,Subtle,Interactive tutorials
2a6a674b-099b-4fce-aea3-2e7b00396413,28,F, Greenland!!,,Android,SLOW,,System Default,Medium,2,892,20,Feed → Post → Comments,Change language,240,,High Contrast Mode,good,grid,Hamburger Menu,High Contrast,Moderate,Standard,Floating,Hand-drawn,Spinner,Modal,Moderate,Reading PDF
0e18d8a9-536a-4842-9615-f1128a5b1ddf,18,M,Ethiopia,Desktop,Unknown,,,light,Medium,26,438,57,,Change language,665,Sidebar,  Theme:Minimalist  ,good,Grid,Hamburger Menu,High Contrast,High,Compact,Rounded,Outlined,,Text-only,Moderate,Live workshops or webinars
ee5a1345-cc3b-415e-ae95-5722a89d92cb,29,m,Nicaragua,,Linux,Medium,,Dark,Medium,38,174,59,Home → Profile,Increase font size,594,"Dropdown, ",Background: Blue,good,Single-column,Hamburger Menu,Blue Dominant,High,Compact,Pill-shaped,Outlined,Progress Bar,Text-only,Expressive,Live workshops or webinars
5c0549da-7c11-46e2-9027-8d4015778d44,38,F,Bulgaria,,ios,SLOW,Day,System Default,LARGE,139,455,48,Home → Profile,Reduce animations,627,"Slider, Menu, Button",Theme: Minimalist,Good,,Hamburger Menu,BLUE DOMINANT,Minimal,compact,Rounded,Duotone,,Modal,None,Group discussions
c6c35004-da58-4381-8404-3bffadaa1ab9,22,m,Austria,Desktop,Android,,,light,Small,3,556,65,Feed → Post → Comments,Enable notifications,267,,Theme: Minimalist,BAD,grid,Hamburger Menu,BLUE DOMINANT,Moderate,Spacious,Pill-shaped,Outlined,,Illustration,Moderate,
f25dec95-1016-4fc0-bf15-028f62c42653,48,M,Taiwan,,ios,,,,small,37,220,54,,Increase font size,295,,Background: Blue,,grid,Top Menu,Monochrome,High,Standard,,Outlined,None,Text-only,,Hands-on projects
cd587e72-6ceb-45f3-8440-dcbb4250a174,56,,Tunisia,,Unknown,,NIGHT,Dark,LARGE,22,509,71,Cart → Checkout,Enable notifications,196,", Menu",Theme: Minimalist,BAD,Grid,Gesture-based,High Contrast,High,Standard,Floating,Filled,None,Modal,Expressive,Group discussions
8d403835-91ee-4b89-9031-ebbac8d872cf,58,m,Indonesia,DESKTOP,ios,,day,Dark,Large,10,522,90,Home → Profile,Reduce animations,680,,High Contrast Mode,good,Grid,Gesture-based,High Contrast,Moderate,Compact,Pill-shaped,Duotone,,Modal,Expressive,One-on-one tutoring
75170fea-afd2-4bdf-ba2f-871a0b2ca2d5,35,Female,Ukraine,Tablet,macOS,Medium,Day,Light,Large,6,320,27,Dashboard → Settings,Change language,469,"Sidebar, Chatbox",  Theme:Minimalist  ,,grid,Hamburger Menu,Pastel,,Compact,Rounded,Duotone,None,text only,None,Hands-on projects
8fdf8cbf-5f0a-4aa8-be06-7eb71a9420ca,54,f,Grenada,Desktop,Linux,Slow,,light,LARGE,13,82,69,Feed → Post → Comments,Enable notifications,253,,High Contrast Mode,,Card-based,Tab Bar,Monochrome,Custom,Standard,Pill-shaped,Hand-drawn,,Illustration,,Interactive tutorials
c76dfd2f-ff20-4aef-9502-6be410f89b7e,40,,Oman,Desktop,Android,,Day,Light,LARGE,13,328,92,Feed → Post → Comments,!!Change language!!,543,"Slider, , button",Background: Blue,,Card-based,Tab Bar,High Contrast,Moderate,Spacious,,Outlined,Skeleton,Text-only,Expressive,Problem-solving exercises
e43e4ddb-fcb6-46f9-8c8f-32a375fa55da,52,m,Guinea,,Linux,,Night,Dark,Small,13,239,31,Dashboard → Settings,!!Change language!!,769,"Slider, , Chatbox",Theme: Minimalist,Bad,List,Hamburger Menu,Blue Dominant,High,compact,Pill-shaped,Filled,Spinner,text only,Moderate,Problem-solving exercises
ce321f61-631d-466d-b1ce-f6dece5fcf62,41,m, Denmark!!,,Unknown,Medium,Day,light,Medium,34,61,32,Feed → Post → Comments,Change language,129,,Background: Blue,,Grid,Gesture-based,BLUE DOMINANT,Moderate,Standard,Square,Outlined,,text only,Expressive,Problem-solving exercises
3262474a-357c-4e45-8c5f-478d31a5ba7d,36,F,Portugal,Desktop,ios,SLOW,day,Light,small,32,221,99,Dashboard → Settings,Increase font size,563,Dropdown,Background: Blue,BAD,grid,Gesture-based,Monochrome,High,Spacious,Floating,Hand-drawn,Spinner,text only,,
7461c705-b8b0-4dac-8b88-6fa2a069e7ec,47,m,Bolivia,,iOS,,day,Light,small,36,459,32,Dashboard → Settings,!!Change language!!,165,"Dropdown, Chatbox, Slider",High Contrast Mode,good,,Tab Bar,Blue Dominant,Moderate,Compact,Square,Filled,None,Text-only,,Watch videos
209012c9-c340-4c68-984f-47fd01f333b6,28,M,Israel,,iOS,Medium,day,System Default,Medium,36,85,23,Dashboard → Settings,!!Change language!!,538,"Menu, ",High Contrast Mode,Bad,grid,Top Menu,Warm Tones,High,Compact,Pill-shaped,Duotone,None,Modal,Moderate,Problem-solving exercises
6c96b759-0706-4344-a2e5-3fe3867ac8a1,51,Female,Guernsey,DESKTOP,ios,Fast,Night,Light,LARGE,12,585,55,Feed → Post → Comments,Dark mode,640,", Chatbox",High Contrast Mode,BAD,Grid,Gesture-based,Pastel,High,Spacious,,Outlined,Spinner,Text-only,Moderate,Flashcards and quizzes
e632c0d6-3452-49ca-a405-f8e3ea0b3503,45,,Dominican Republic,mobile,Android,,NIGHT,Dark,small,39,498,95,,Dark mode,840,,Background: Blue,Bad,Card-based,Tab Bar,Blue Dominant,Moderate,Compact,,Duotone,None,Illustration,None,
c0e130ee-71c6-433a-8391-cce7a83fcf04,46,m,Luxembourg,mobile,Linux,,Day,light,small,5,234,62,Cart → Checkout,!!Change language!!,547,"Dropdown, Sidebar, Button",Custom Font,good,List,Hamburger Menu,Blue Dominant,Moderate,Compact,Rounded,Duotone,,Toast,Moderate,
4150ea3b-fe5c-49ad-bed8-5db47f7c1bde,60,F,Paraguay,Tablet,ios,,NIGHT,,small,46,312,71,Dashboard → Settings,Reduce animations,325,"Slider, Button, Dropdown",Theme: Minimalist,good,grid,top menu,High Contrast,Moderate,Compact,Pill-shaped,Hand-drawn,Progress Bar,Modal,Moderate,Interactive tutorials
a2dc9aad-0dbf-4894-aebd-4e9197db7b53,39,,Benin,mobile,Unknown,SLOW,day,Dark,LARGE,5,515,44,Feed → Post → Comments,Dark mode,512,button,High Contrast Mode,BAD,Single-column,Gesture-based,Blue Dominant,Moderate,Compact,,Hand-drawn,Progress Bar,Text-only,Expressive,Watch videos
842f475d-86ef-4e7d-aa0c-ae622c630a18,60,f,Andorra,Desktop,ios,SLOW,day,light,Medium,3,511,26,Home → Profile,Enable notifications,633,"Slider, Menu, ",Theme: Minimalist,BAD,grid,Top Menu,BLUE DOMINANT,,Spacious,Floating,filled,None,Modal,Subtle,Reading PDF
